WP115, PHAK MA CIONG KIUN ,,,T," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,44,10, Foto ,66,West,Parisan
,,,,, No. ,, RT ,24, RW ,10,E,108,59,45,13, Pantak , N ,,
WP116, NG FU CIONG KIUN ,,,T," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,43,92, Foto ,67,West,Parisan
,,,,, No. ,, RT ,24, RW ,10,E,108,59,45,34, Pantak , N ,,
WP117, PHAK JIE KUNG KUNG ,,,T," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,42,73, Foto ,68,West,Parisan
,,,,, No. ,92, RT ,24, RW ,10,E,108,59,45,31, Pantak , N ,,
WP118, SONG THAI THAI KUNG ,,,P," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,43,1, Foto ,69,West,Parisan
,,,,, No. ,93, RT ,24, RW ,10,E,108,59,44,67, Pantak , N ,,
WP119, LO CU THIAN SHI ,,,T," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,41,41, Foto ,70,West,Parisan
,,,,, No. ,91, RT ,24, RW ,10,E,108,59,42,76, Pantak , N ,,
WP120, PHAK JIE NYIONG NYIONG ,,,T," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,40,27, Foto ,71,West,Parisan
,,,,, No. ,77, RT ,24, RW ,10,E,108,59,42,83, Pantak , N ,,
WP121, FUNG MIAN CIONG KIUN ,,,T," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,40,4, Foto ,72,West,Parisan
,,,,, No. ,72, RT ,24, RW ,10,E,108,59,42,99, Pantak , N ,,
WP122, PHAK HOK THUNG CI ,,,T," Jl. P. Natuna Kampung Manggis, Pasiran ",,,,,,N,0,53,39,59, Foto ,73,West,Parisan
,,,,, No. ,65, RT ,24, RW ,10,E,108,59,43,42, Pantak , N ,,
WP123, LIUNG SAN PAK KUNG ,,,T," Jl. Burhani, Kel. Pasiran ",,,,,,N,0,53,29,27, Foto ,76,West,Parisan
,,,,, No. ,45, RT ,25, RW ,10,E,108,59,23,65, Pantak , N ,,
WP124, NYUK FUNG THAI SHI ,,,T," Jl. Burhani, Kel. Pasiran ",,,,,,N,0,53,35,89, Foto ,75,West,Parisan
,,,,, No. ,18, RT ,25, RW ,10,E,108,59,24,74, Pantak , N ,,
WP125, TUNG SAN CIONG KIUN ,,,T," Jl. Burhani, Kel. Pasiran ",,,,,,N,0,53,30,52, Foto ,74,West,Parisan
,,,,, No. ,, RT ,24, RW ,10,E,108,59,39,3, Pantak , Y ,,
WP126, KIM BUI PAK KUNG ,,,T," Jl. Burhani, Kel. Pasiran ",,,,,,N,0,53,25,82, Foto ,77,West,Parisan
,,,,, No. ,19, RT ,24, RW ,10,E,108,59,22,85, Pantak , Y ,,
WP127, CEU MA CIONG KIUN ,,,P," Jl. Burhani, Kel. Pasiran ",,,,,,N,0,53,28,15, Foto ,81,West,Parisan
,,,,, No. ,31, RT ,24, RW ,10,E,108,59,24,8, Pantak , N ,,
WP128, NG FAB THUNG CI ,,,T," Jl. Burhani, Kel. Pasiran ",,,,,,N,0,53,28,8, Foto ,82,West,Parisan
,,,,, No. ,41, RT ,24, RW ,10,E,108,59,25,19, Pantak , N ,,
WP129, PAT BONG CIONG KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,5,30, Foto ,34,West,Parisan
,,,,, No. ,38, RT ,21, RW ,8,E,108,59,22,24, Pantak , Y ,,
WP130, THAI SONG LO KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,2,91, Foto ,135,West,Parisan
,,,,, No. ,9, RT ,21, RW ,8,E,108,59,23,56, Pantak , N ,,
WP131, BONG LO SIAN SHI ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,9,22, Foto ,38,West,Parisan
,,,,, No. ,132, RT ,15, RW ,8,E,108,59,21,83, Pantak , N ,,
WP132, KIM SAN PAK KUNG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,10,35, Foto ,133,West,Parisan
,,,,, No. ,, RT ,15, RW ,8,E,108,59,20,55, Pantak , N ,,
WP133, THAI CU SHIN TI ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,49,43, Foto ,5,West,Parisan
,,,,, No. ,51, RT ,19, RW ,7,E,108,59,22,3, Pantak , N ,,
WP134, FUT FAB BONG MU MU NYIONG NYIONG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,49,67, Foto ,6,West,Parisan
,,,,, No. ,49, RT ,19, RW ,7,E,108,59,22,38, Pantak , N ,,
WP135, JONG PAK KUNG ,,,P," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,48,59, Foto ,7,West,Parisan
,,,,, No. ,61, RT ,19, RW ,7,E,108,59,22,81, Pantak , N ,,
WP136, THAI SHI KUNG ,,,P," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,45,81, Foto ,8,West,Parisan
,,,,, No. ,59, RT ,19, RW ,7,E,108,59,24,33, Pantak , N ,,
WP137, SAM CHIN KAU CU ,,,P," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,46,23, Foto ,9,West,Parisan
,,,,, No. ,57, RT ,19, RW ,7,E,108,59,21,44, Pantak , N ,,
WP138, LI FAB NYIAN SAI ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,45,67, Foto ,10,West,Parisan
,,,,, No. ,64, RT ,19, RW ,7,E,108,59,21,80, Pantak , N ,,
WP139, CETIA MANJUSHRI BODHISATTVVA ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,54,57, Foto ,12,West,Parisan
,,,,, No. ,88, RT ,21, RW ,7,E,108,59,22,69, Pantak , N ,,
WP140, THAI SONG LO KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,54,4, Foto ,27,West,Parisan
,,,,, No. ,27, RT ,19, RW ,7,E,108,59,22,84, Pantak , N ,,
WP141, LI SAN PAK KUNG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,49,87, Foto ,28,West,Parisan
,,,,, No. ,39A, RT ,19, RW ,7,E,108,59,21,11, Pantak , Y ,,
WP142, THAI SONG LO KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,49,93, Foto ,29,West,Parisan
,,,,, No. ,44C, RT ,19, RW ,7,E,108,59,20,90, Pantak , N ,,
WP143, SAM SAN KET BONG ,,,P," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,48,90, Foto ,30,West,Parisan
,,,,, No. ,44C, RT ,19, RW ,7,E,108,59,20,17, Pantak , N ,,
WP144, BUN BU FAB SHI ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,53,61, Foto ,11,West,Parisan
,,,,, No. ,26, RT ,19, RW ,7,E,108,59,24,23, Pantak , N ,,
WP145, SAM SAN CIONG KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,49,71, Foto ,1,West,Parisan
,,,,, No. ,67, RT ,19, RW ,7,E,108,59,23,9, Pantak , Y ,,
WP146, HIAT MIAN CIONG KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,51,31, Foto ,3,West,Parisan
,,,,, No. ,74, RT ,19, RW ,7,E,108,59,22,75, Pantak , N ,,
WP147, LU SAN LIUK CIONG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,51,61, Foto ,2,West,Parisan
,,,,, No. , 74A , RT ,19, RW ,7,E,108,59,22,48, Pantak , N ,,
WP148, JUNG LO PAK KUNG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,49,43, Foto ,4,West,Parisan
,,,,, No. ,47, RT ,19, RW ,7,E,108,59,21,71, Pantak , N ,,
WP149, TUNG SHIN MIAU ,,,T," Jl. P. Natuna Gg. Samudera, Kel. Pasiran ",,,,,,N,0,54,3,11, Foto ,52,West,Parisan
,,,,, No. ,34, RT ,19, RW ,7,E,108,59,31,59, Pantak , N ,,
WP150, CONG THIAN SHI ,,,T," Jl. P. Natuna Gg. Sinar Abadi, Kel. Pasiran ",,,,,,N,0,53,57,93, Foto ,23,West,Parisan
,,,,, No. ,16A, RT ,19, RW ,7,E,108,59,27,51, Pantak , N ,,
WP151, SAK BONG JA KUNG ,,,T," Jl. P. Natuna Gg. Sinar Abadi, Kel. Pasiran ",,,,,,N,0,53,57,77, Foto ,22,West,Parisan
,,,,, No. ,12A, RT ,19, RW ,7,E,108,59,26,33, Pantak , N ,,
WP152, FUNG JIE PIT TET ,,,T," Jl. P. Natuna Gg. Sinar Abadi, Kel. Pasiran ",,,,,,N,0,53,56,86, Foto ,24,West,Parisan
,,,,, No. ,10, RT ,19, RW ,7,E,108,59,62,51, Pantak , N ,,
WP153, CHE THIAN THAI SHIN ,,,T," Jl. P. Natuna Gg. Sinar Abadi, Kel. Pasiran ",,,,,,N,0,53,59,26, Foto ,26,West,Parisan
,,,,, No. ,22, RT ,18, RW ,7,E,108,59,25,18, Pantak , N ,,
WP154, THASI SONG LO KIUN ,,,T," Jl. P. Natuna Gg. Sinar Abadi, Kel. Pasiran ",,,,,,N,0,53,59,95, Foto ,25,West,Parisan
,,,,, No. ,18, RT ,18, RW ,7,E,108,59,26,60, Pantak , N ,,
WP155, FUNG MIAN PAK KUNG ,,,T," Jl. P. Natuna Gg. Dua Belas, Kel. Pasiran ",,,,,,N,0,54,20,20, Foto ,35,West,Parisan
,,,,, No. ,56, RT ,18, RW ,7,E,108,59,24,89, Pantak , N ,,
WP156, KELENTENG TANDUK ,,,T," Jl. P. Natuna Gg. Terang, Kel. Pasiran ",,,,,,N,0,54,3,13, Foto ,36,West,Parisan
,,,,, No. ,65, RT ,18, RW ,7,E,108,59,25,74, Pantak , N ,,
WP157, BUN BU CIONG KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,2,78, Foto ,285,West,Parisan
,,,,, No. ,38, RT ,18, RW ,7,E,108,59,23,71, Pantak , N ,,
WP158, KIM SI PAK KUNG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,2,73, Foto ,37,West,Parisan
,,,,, No. ,65, RT ,18, RW ,7,E,108,59,26,21, Pantak , N ,,
WP159, LIN SAN PAK KUNG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,59,34, Foto ,61,West,Parisan
,,,,, No. ,48, RT ,17, RW ,7,E,108,59,38,8, Pantak , N ,,
WP160, PANGLIMA BURUNG KUNING ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,57,5, Foto ,62,West,Parisan
,,,,, No. ,65, RT ,17, RW ,7,E,108,59,38,44, Pantak , N ,,
WP161, LIN NGOK THUNG CI ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,3,63, Foto ,63,West,Parisan
,,,,, No. ,43, RT ,17, RW ,7,E,108,59,34,79, Pantak , N ,,
WP162, LIN PAK KUNG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,3,97, Foto ,134,West,Parisan
,,,,, No. ,41, RT ,17, RW ,7,E,108,59,34,10, Pantak , N ,,
WP163, PHAK LA TOK ,,,T," Jl. P. Natuna Gg. Bambu, Kel. Pasiran ",,,,,,N,0,53,57,64, Foto ,56,West,Parisan
,,,,, No. ,53A, RT ,17, RW ,7,E,108,59,34,81, Pantak , N ,,
WP164, LA TOK SHI KUNG ,,,T," Jl. P. Natuna Gg. Bambu, Kel. Pasiran ",,,,,,N,0,53,58,17, Foto ,57,West,Parisan
,,,,, No. ,, RT ,17, RW ,7,E,108,59,35,57, Pantak , N ,,
WP165, SAN THAI CI ,,,T," Jl. P. Natuna Gg. Bambu, Kel. Pasiran ",,,,,,N,0,53,59,98, Foto ,58,West,Parisan
,,,,, No. ,52, RT ,17, RW ,7,E,108,59,36,23, Pantak , N ,,
WP166, SAM CHIN KAU CU ,,,P," Jl. P. Natuna Gg. Samudera, Kel. Pasiran ",,,,,,N,0,54,1,60, Foto ,54,West,Parisan
,,,,, No. ,34P, RT ,17, RW ,7,E,108,59,32,37, Pantak , N ,,
WP167, LIM SAN PAK KUNG ,,,T," Jl. P. Natuna Gg. Samudera, Kel. Pasiran ",,,,,,N,0,54,1,37, Foto ,55,West,Parisan
,,,,, No. ,34E, RT ,17, RW ,7,E,108,59,32,99, Pantak , N ,,
WP168, NYI BONG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,7,37, Foto ,44,West,Parisan
,,,,, No. ,42C, RT ,37, RW ,6,E,108,59,37,94, Pantak , Y ,,
WP169, LI SAN LO MU ,,,T," Jl. P. Natuna Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,6,32, Foto ,41,West,Parisan
,,,,, No. ,30, RT ,37, RW ,6,E,108,59,35,44, Pantak , N ,,
WP170, BU LUN PAK KUNG ,,,T," Jl. P. Natuna Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,8,81, Foto ,42,West,Parisan
,,,,, No. ,38A, RT ,37, RW ,6,E,108,59,35,73, Pantak , N ,,
WP171, LU SAN THAI CIONG ,,,T," Jl. P. Natuna Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,8,65, Foto ,43,West,Parisan
,,,,, No. ,38B, RT ,37, RW ,6,E,108,59,35,95, Pantak , N ,,
WP172, LU PAN SIAN SHI ,,,T," Jl. P. Natuna Gg. Sinar, Kel. Pasiran ",,,,,,N,0,54,8,72, Foto ,39,West,Parisan
,,,,, No. ,89, RT ,37, RW ,6,E,108,59,30,3, Pantak , N ,,
WP173, PHAK HOK SIAN SHI ,,,T," Jl. P. Natuna Gg. Sinar, Kel. Pasiran ",,,,,,N,0,54,7,82, Foto ,40,West,Parisan
,,,,, No. ,8, RT ,37, RW ,6,E,108,59,31,33, Pantak , N ,,
WP174, LA TOK KIUNG ,,,P," Jl. P. Natuna Gg. Sinar, Kel. Pasiran ",,,,,,N,0,54,6,9, Foto ,45,West,Parisan
,,,,, No. ,61, RT ,16, RW ,6,E,108,59,31,1, Pantak , N ,,
WP175, BU KEU CIONG KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,59,39, Foto ,59,West,Parisan
,,,,, No. ,33, RT ,16, RW ,6,E,108,59,38,30, Pantak , N ,,
WP176, PHAK LIAN SHI KUNG ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,53,59,35, Foto ,60,West,Parisan
,,,,, No. ,34, RT ,16, RW ,6,E,108,59,38,19, Pantak , N ,,
WP177, NAM SAN CIONG KIUN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,4,31, Foto ,297,West,Parisan
,,,,, No. ,17, RT ,16, RW ,6,E,108,59,34,10, Pantak , N ,,
WP178, NG FONG PAK KUNG / ALTAR ,,,P," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,9,77, Foto ,294,West,Parisan
,,,,, No. ,16A, RT ,14, RW ,6,E,108,59,21,81, Pantak , N ,,
WP179, THIAN SHI CIN NYIN ,,,T," Jl. P. Natuna, Kel. Pasiran ",,,,,,N,0,54,4,94, Foto ,51,West,Parisan
,,,,, No. ,62, RT ,14, RW ,6,E,108,59,27,85, Pantak , N ,,
WP180, SAM SIP LIUK THAI KAU ,,,T," Jl. P. Natuna Gg. Marga Pui, Pasiran ",,,,,,N,0,54,3,55, Foto ,123,West,Parisan
,,,,, No. ,58F, RT ,16, RW ,6,E,108,59,41,69, Pantak , N ,,
WP181, CEU MA CIONG KIUN ,,,T," Jl. P. Natuna Gg. Samudera, Kel. Pasiran ",,,,,,N,0,54,2,70, Foto ,53,West,Parisan
,,,,, No. ,34B, RT ,14, RW ,6,E,108,59,32,49, Pantak , N ,,
WP182, DATUK GUNUNG BESI ,,,T," Jl. P. Belitung, Kel. Pasiran ",,,,,,N,0,54,8,84, Foto ,50,West,Parisan
,,,,, No. ,11C, RT ,14, RW ,4,E,108,59,26,31, Pantak , Y ,,
WP183, THO FAB SIAN SHI ,,,T," Jl. P. Belitung, Kel. Pasiran ",,,,,,N,0,54,16,95, Foto ,128,West,Parisan
,,,,, No. ,10, RT ,10, RW ,4,E,108,59,27,88, Pantak , N ,,
WP184, LIN SAN FAB SHI ,,,T," Jl. P. Belitung Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,11,10, Foto ,49,West,Parisan
,,,,, No. ,64, RT ,37, RW ,6,E,108,59,30,77, Pantak , N ,,
WP185, DATUK TANJUNG PALO ,,,P," Jl. P. Belitung Gg. Gotong Royong, Pasiran ",,,,,,N,0,54,15,22, Foto ,130,West,Parisan
,,,,, No. ,42, RT ,10, RW ,4,E,108,59,28,41, Pantak , N ,,
WP186, THO FAB THAN ,,,T," Jl. P. Belitung Gg. Gotong Royong, Pasiran ",,,,,,N,0,54,12,54, Foto ,46,West,Parisan
,,,,, No. ,69, RT ,10, RW ,5,E,108,59,27,31, Pantak , N ,,
WP187, CHIT THIAN MIAU ,,,P," Jl. P. Belitung Gg. Gotong Royong, Pasiran ",,,,,,N,0,54,13,61, Foto ,47,West,Parisan
,,,,, No. ,66, RT ,10, RW ,5,E,108,59,26,88, Pantak , N ,,
WP188, SAM SAN KET BONG ,,,T," Jl. P. Belitung Gg. Gotong Royong, Pasiran ",,,,,,N,0,54,15,2, Foto ,129,West,Parisan
,,,,, No. ,67, RT ,12, RW ,4,E,108,59,29,45, Pantak , N ,,
WP189, LO CU SHIAN SHI ,,,T," Jl. P. Belitung Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,11,1, Foto ,48,West,Parisan
,,,,, No. ,63, RT ,37, RW ,6,E,108,59,30,63, Pantak , N ,,
WP190, FUNG MIAN CIONG KIUN ,,,T," Jl. Pasar Turi, Kel. Pasiran ",,,,,,N,0,54,18,80, Foto ,116,West,Parisan
,,,,, No. ,79, RT ,9, RW ,5,E,108,59,31,13, Pantak , N ,,
WP191, PHU AM CU SHI ,,,P," Jl. Pasar Turi, Kel. Pasiran ",,,,,,N,0,54,18,97, Foto ,117,West,Parisan
,,,,, No. ,73, RT ,9, RW ,5,E,108,59,30,12, Pantak , N ,,
WP192, BONG PAK KUNG KUNG ,,,T," Jl. Pasar Turi, Kel. Pasiran ",,,,,,N,0,54,13,44, Foto ,126,West,Parisan
,,,,, No. ,7, RT ,12, RW ,4,E,108,59,38,22, Pantak , N ,,
WP193, THAI SONG LO KIUN ,,,T," Jl. Pasar Turi, Kel. Pasiran ",,,,,,N,0,54,19,17, Foto ,119,West,Parisan
,,,,, No. ,15, RT ,12, RW ,4,E,108,59,33,74, Pantak , N ,,
WP194, BONG PAK KUNG KUNG ,,,T," Jl. Pasar Turi, Kel. Pasiran ",,,,,,N,0,54,22,69, Foto ,115,West,Parisan
,,,,, No. ,68, RT ,8, RW ,4,E,108,59,32,59, Pantak , N ,,
WP195, HIAN THIAN SONG TI ,,,P," Jl. Pasar Turi, Kel. Pasiran ",,,,,,N,0,54,21,62, Foto ,118,West,Parisan
,,,,, No. ,57, RT ,8, RW ,4,E,108,59,33,89, Pantak , N ,,
WP196, CHIT BU CIONG KIUN ,,,T," Jl. Pasar Turi Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,23,21, Foto ,120,West,Parisan
,,,,, No. ,25, RT ,11, RW ,4,E,108,59,37,13, Pantak , N ,,
WP197, KIU LIAN PHU SAT ,,,T," Jl. Pasar Turi Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,22,41, Foto ,121,West,Parisan
,,,,, No. ,29, RT ,11, RW ,4,E,108,59,37,46, Pantak , N ,,
WP198, SAK SAN SHI KUNG ,,,T," Jl. Pasar Turi Gg. Happy, Kel. Pasiran ",,,,,,N,0,54,26,7, Foto ,122,West,Parisan
,,,,, No. ,2, RT ,11, RW ,4,E,108,59,35,1, Pantak , N ,,
WP199, CHIANG MIN CIONG KIUN ,,,T, Jl. Pasar Turi Dalam / Blkg Sahabat Baru ,,,,,,N,0,54,16,50, Foto ,127,West,Parisan
,,,,, No. ,, RT ,12, RW ,4,E,108,59,44,3, Pantak , N ,,
WP200, FA KONG THAI TI ,,,P," Jl. Pasar Baru , Kel. Pasiran ",,,,,,N,0,54,13,10, Foto ,125,West,Parisan
,,,,, No. ,17, RT ,12, RW ,4,E,108,59,37,39, Pantak , N ,,
WP201, MAO SAN CU SHI ,,,T, Jl. Pasar Baru Kompleks Pasar Baru ,,,,,,N,0,54,9,31, Foto ,124,West,Parisan
,,,,, No. ,10A, RT ,12, RW ,4,E,108,59,39,65, Pantak , N ,,
WP202, KON JIM NYIONG NYIONG ,,,P," Jl. Sama-sama, Kel. Pasiran ",,,,,,N,0,54,14,89, Foto ,131,West,Parisan
,,,,, No. ,18, RT ,12, RW ,4,E,108,59,23,50, Pantak , N ,,
WM1, BUN BU CIONG KIUN ,,P,T," Jl. Hermansyah, Kel. Melayu ",,,,,,N,0,54,36,84, Foto ,169,West,Melayu
,,,HP,, No. ,22, RT ,25, RW ,7,E,108,59,11,15, Pantak , N ,,
WM2, LIE FAB NYIAN SAI ,,P,T," Jl. Hermansyah Gg. Dwi Tunggal, Melayu ",,,,,,N,0,54,31,33, Foto ,161,West,Melayu
,,,HP,, No. ,43, RT ,32, RW ,9,E,108,59,4,27, Pantak , N ,,
WM3, SUN FUK LUI THAN ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,34,68, Foto ,292,West,Melayu
,,,HP,, No. ,29A, RT ,35, RW ,9,E,108,58,54,0, Pantak , N ,,
WM4, NAM SAN LO MU ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,34,72, Foto ,293,West,Melayu
,,,HP,, No. ,29.O, RT ,35, RW ,9,E,108,58,53,80, Pantak , N ,,
WM5, THIET SAN SAM BONG ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,37,41, Foto ,179,West,Melayu
,,,HP,, No. ,31B, RT ,35, RW ,9,E,108,58,51,21, Pantak , N ,,
WM6, MUNG KU PAK KUNG ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,36,48, Foto ,178,West,Melayu
,,,HP,, No. ,31C, RT ,35, RW ,9,E,108,58,50,95, Pantak , N ,,
WM7, SAM CHIN KAU CU ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,35,83, Foto ,182,West,Melayu
,,,HP,, No. ,30F, RT ,35, RW ,9,E,108,58,52,39, Pantak , N ,,
WM8, CHE THIAN THAI SHIN ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,36,29, Foto ,181,West,Melayu
,,,HP,, No. ,102, RT ,33, RW ,9,E,108,58,57,73, Pantak , N ,,
WM9, SHI NGOK FAB THAN ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,36,48, Foto ,165,West,Melayu
,,,HP,, No. ,30A, RT ,33, RW ,9,E,108,59,1,42, Pantak , N ,,
WM10, NG HANG SEN KIUN ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok A ,,,,,,N,0,54,38,85, Foto ,174,West,Melayu
,,,HP,, No. ,5, RT ,33, RW ,9,E,108,59,2,56, Pantak , N ,,
WM11, DATUK BRAMA ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok B ,,,,,,N,0,54,35,18, Foto ,162,West,Melayu
,,,HP,, No. ,57, RT ,33, RW ,9,E,108,58,59,90, Pantak , N ,,
WM12, PHAK JIE NYIONG ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok B ,,,,,,N,0,54,35,14, Foto ,163,West,Melayu
,,,HP,, No. ,76, RT ,33, RW ,9,E,108,59,0,21, Pantak , N ,,
WM13, DATUK RAJIRO ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok B ,,,,,,N,0,54,35,43, Foto ,164,West,Melayu
,,,HP,, No. ,53, RT ,33, RW ,9,E,108,58,59,92, Pantak , N ,,
WM14, PHAK HOK SIAN SHI ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok C ,,,,,,N,0,54,38,97, Foto ,177,West,Melayu
,,,HP,, No. ,158, RT ,33, RW ,9,E,108,58,54,87, Pantak , N ,,
WM15, LU SAN PAK KUNG ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok C ,,,,,,N,0,54,37,95, Foto ,175,West,Melayu
,,,HP,, No. ,128, RT ,33, RW ,9,E,108,58,57,15, Pantak , N ,,
WM16, SAK BONG CHIAN SOI ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok C ,,,,,,N,0,54,38,1, Foto ,176,West,Melayu
,,,HP,, No. ,132, RT ,33, RW ,9,E,108,58,56,82, Pantak , N ,,
WM17, PHAK HOK SIAN SHI ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok C ,,,,,,N,0,54,38,97, Foto ,177,West,Melayu
,,,HP,, No. ,158, RT ,33, RW ,9,E,108,58,54,87, Pantak , N ,,
WM18, CHIT SHI CU ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok D ,,,,,,N,0,54,42,12, Foto ,167,West,Melayu
,,,HP,, No. ,258, RT ,33, RW ,9,E,108,59,0,53, Pantak , N ,,
WM19, PHAK HOK SIAN SHI ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok D ,,,,,,N,0,54,41,50, Foto ,166,West,Melayu
,,,HP,, No. ,25D, RT ,33, RW ,9,E,108,58,59,78, Pantak , N ,,
WM20, PHU AM CU SHI ,,P,T, Jl. Hermansyah Gg. Dwi Tunggal Blok D ,,,,,,N,0,54,41,34, Foto ,284,West,Melayu
,,,HP,, No. ,252, RT ,33, RW ,9,E,108,59,0,29, Pantak , N ,,
WM21, BONG PAK KUNG ,,P,T," Jl. Hermansyah Gg. Ampera, Kel. Melayu ",,,,,,N,0,54,35,76, Foto ,171,West,Melayu
,,,HP,, No. ,16, RT ,30, RW ,10,E,108,59,8,30, Pantak , N ,,
WM22, CHIN PAK KUNG KUNG ,,P,T," Jl. Hermansyah Gg. Ampera, Kel. Melayu ",,,,,,N,0,54,35,41, Foto ,170,West,Melayu
,,,HP,, No. ,8, RT ,30, RW ,10,E,108,59,8,36, Pantak , N ,,
WM23, KIM PO THUNG CI ,,P,T," Jl. Hermansyah Gg. Ampera, Kel. Melayu ",,,,,,N,0,54,34,89, Foto ,172,West,Melayu
,,,HP,, No. ,19, RT ,30, RW ,10,E,108,59,7,87, Pantak , N ,,
WM24, NAM SAM MIAN ,,P,T," Jl. Hermansyah Gg. Ampera, Kel. Melayu ",,,,,,N,0,54,33,72, Foto ,173,West,Melayu
,,,HP,, No. ,30, RT ,30, RW ,10,E,108,59,7,23, Pantak , N ,,
WM25, LUNG SIAN KUNG CI ,,P,T," Jl. Hermansyah Gg. Dwi Warna, Melayu ",,,,,,N,0,54,42,83, Foto ,168,West,Melayu
,,,HP,, No. ,135, RT ,29, RW ,7,E,108,59,1,37, Pantak , N ,,
WM26, LO CU THIAN SHI ,,P,T," Jl. Jalil Tata, Kel. Melayu ",,,,,,N,0,54,30,49, Foto ,149,West,Melayu
,,,HP,, No. ,23, RT ,38, RW ,10,E,108,59,9,86, Pantak , N ,,
WM27, HET LUI CIONG KIUN ,,P,T," Jl. Said Harun, Kel. Melayu ",,,,,,N,0,54,32,84, Foto ,150,West,Melayu
,,,HP,, No. ,35, RT ,33, RW ,9,E,108,59,10,65, Pantak , N ,,
